x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.22,1957-05-22 00:00:00,NL,1957,5,22,0.8,,-1.7,,3.3,,0,T,0,T,0,T,,,,,,,0,,17.2,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.23,1957-05-23 00:00:00,NL,1957,5,23,-0.9,,-6.1,,4.4,,0,T,0,T,0,,,,,,,,0,,18.9,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.24,1957-05-24 00:00:00,NL,1957,5,24,5.9,,0.6,,11.1,,3.3,,3.3,,0,,,,,,,,0,,12.1,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.25,1957-05-25 00:00:00,NL,1957,5,25,10,,2.8,,17.2,,0,,0,,0,,,,,,,,0,,8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.26,1957-05-26 00:00:00,NL,1957,5,26,5.9,,1.1,,10.6,,4.6,,4.6,,0,,,,,,,,0,,12.1,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.27,1957-05-27 00:00:00,NL,1957,5,27,12.2,,8.3,,16.1,,0,T,0,T,0,,,,,,,,0,,5.8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.28,1957-05-28 00:00:00,NL,1957,5,28,8.4,,2.8,,13.9,,11.2,,11.2,,0,,,,,,,,0,,9.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.29,1957-05-29 00:00:00,NL,1957,5,29,11.2,,5.6,,16.7,,0.5,,0.5,,0,,,,,,,,0,,6.8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.30,1957-05-30 00:00:00,NL,1957,5,30,6.7,,1.7,,11.7,,0,,0,,0,,,,,,,,0,,11.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.5.31,1957-05-31 00:00:00,NL,1957,5,31,7.2,,-1.7,,16.1,,0,,0,,0,,,,,,,,0,,10.8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.1,1957-06-01 00:00:00,NL,1957,6,1,7.5,,1.7,,13.3,,0,,0,,0,,,,,,,,0,,10.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.2,1957-06-02 00:00:00,NL,1957,6,2,10.9,,5,,16.7,,0,,0,,0,,,,,,,,0,,7.1,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.3,1957-06-03 00:00:00,NL,1957,6,3,12.5,,6.1,,18.9,,0.3,,0.3,,0,,,,,,,,0,,5.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.4,1957-06-04 00:00:00,NL,1957,6,4,8.6,,3.3,,13.9,,0,,0,,0,,,,,,,,0,,9.4,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.5,1957-06-05 00:00:00,NL,1957,6,5,9.2,,3.3,,15,,0,,0,,0,,,,,,,,0,,8.8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.6,1957-06-06 00:00:00,NL,1957,6,6,11.2,,1.7,,20.6,,0,,0,,0,,,,,,,,0,,6.8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.7,1957-06-07 00:00:00,NL,1957,6,7,7.2,,3.3,,11.1,,4.3,,4.3,,0,,,,,,,,0,,10.8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.8,1957-06-08 00:00:00,NL,1957,6,8,3.4,,1.1,,5.6,,10.9,,10.9,,0,,,,,,,,0,,14.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.9,1957-06-09 00:00:00,NL,1957,6,9,7,,2.8,,11.1,,0.3,,0.3,,0,,,,,,,,0,,11,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.10,1957-06-10 00:00:00,NL,1957,6,10,7.8,,5,,10.6,,1,,1,,0,,,,,,,,0,,10.2,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.11,1957-06-11 00:00:00,NL,1957,6,11,5.6,,2.2,,8.9,,0,,0,,0,,,,,,,,0,,12.4,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.12,1957-06-12 00:00:00,NL,1957,6,12,7.5,,3.3,,11.7,,0,,0,,0,,,,,,,,0,,10.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.13,1957-06-13 00:00:00,NL,1957,6,13,10.3,,3.9,,16.7,,0,,0,,0,,,,,,,,0,,7.7,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.14,1957-06-14 00:00:00,NL,1957,6,14,8.9,,5,,12.8,,4.1,,4.1,,0,,,,,,,,0,,9.1,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.15,1957-06-15 00:00:00,NL,1957,6,15,18.6,,12.2,,25,,0,,0,,0,,,,,,,,0.6,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.16,1957-06-16 00:00:00,NL,1957,6,16,11.4,,2.8,,20,,1,,1,,0,,,,,,,,0,,6.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.17,1957-06-17 00:00:00,NL,1957,6,17,8.7,,1.7,,15.6,,0,,0,,0,,,,,,,,0,,9.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.18,1957-06-18 00:00:00,NL,1957,6,18,10,,1.1,,18.9,,0,,0,,0,,,,,,,,0,,8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.19,1957-06-19 00:00:00,NL,1957,6,19,8.6,,2.8,,14.4,,0,,0,,0,,,,,,,,0,,9.4,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.20,1957-06-20 00:00:00,NL,1957,6,20,5.6,,3.3,,7.8,,0,,0,,0,,,,,,,,0,,12.4,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.21,1957-06-21 00:00:00,NL,1957,6,21,10.3,,7.8,,12.8,,0,,0,,0,,,,,,,,0,,7.7,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.22,1957-06-22 00:00:00,NL,1957,6,22,7.2,,-0.6,,15,,0,,0,,0,,,,,,,,0,,10.8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.23,1957-06-23 00:00:00,NL,1957,6,23,11.4,,5,,17.8,,0,,0,,0,,,,,,,,0,,6.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.24,1957-06-24 00:00:00,NL,1957,6,24,5.3,,3.3,,7.2,,0,,0,,0,,,,,,,,0,,12.7,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.25,1957-06-25 00:00:00,NL,1957,6,25,10,,9.4,,10.6,,0,,0,,0,,,,,,,,0,,8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.26,1957-06-26 00:00:00,NL,1957,6,26,6.7,,4.4,,8.9,,0,,0,,0,,,,,,,,0,,11.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.27,1957-06-27 00:00:00,NL,1957,6,27,9.7,,5,,14.4,,0,,0,,0,,,,,,,,0,,8.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.28,1957-06-28 00:00:00,NL,1957,6,28,14.5,,10,,18.9,,1.8,,1.8,,0,,,,,,,,0,,3.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.29,1957-06-29 00:00:00,NL,1957,6,29,17.5,,13.9,,21.1,,0.5,,0.5,,0,,,,,,,,0,,0.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.6.30,1957-06-30 00:00:00,NL,1957,6,30,22,,16.7,,27.2,,0,,0,,0,,,,,,,,4,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.1,1957-07-01 00:00:00,NL,1957,7,1,20.6,,14.4,,26.7,,4.3,,4.3,,0,,,,,,,,2.6,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.2,1957-07-02 00:00:00,NL,1957,7,2,17.5,,11.1,,23.9,,9.4,,9.4,,0,,,,,,,,0,,0.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.3,1957-07-03 00:00:00,NL,1957,7,3,16.4,,11.7,,21.1,,0,,0,,0,,,,,,,,0,,1.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.4,1957-07-04 00:00:00,NL,1957,7,4,16.4,,11.7,,21.1,,0.5,,0.5,,0,,,,,,,,0,,1.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.5,1957-07-05 00:00:00,NL,1957,7,5,17.5,,13.9,,21.1,,2,,2,,0,,,,,,,,0,,0.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.6,1957-07-06 00:00:00,NL,1957,7,6,19.5,,15,,23.9,,0,,0,,0,,,,,,,,1.5,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.7,1957-07-07 00:00:00,NL,1957,7,7,19.7,,13.3,,26.1,,0,T,0,T,0,,,,,,,,1.7,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.8,1957-07-08 00:00:00,NL,1957,7,8,16.4,,12.2,,20.6,,0,T,0,T,0,,,,,,,,0,,1.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.9,1957-07-09 00:00:00,NL,1957,7,9,16.7,,8.3,,25,,0,,0,,0,,,,,,,,0,,1.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.10,1957-07-10 00:00:00,NL,1957,7,10,15.9,,10.6,,21.1,,0,,0,,0,,,,,,,,0,,2.1,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.11,1957-07-11 00:00:00,NL,1957,7,11,18.1,,11.7,,24.4,,0,T,0,T,0,,,,,,,,0.1,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.12,1957-07-12 00:00:00,NL,1957,7,12,16.4,,10,,22.8,,0,T,0,T,0,,,,,,,,0,,1.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.13,1957-07-13 00:00:00,NL,1957,7,13,17.5,,10.6,,24.4,,0,,0,,0,,,,,,,,0,,0.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.14,1957-07-14 00:00:00,NL,1957,7,14,19.8,,12.8,,26.7,,2,,2,,0,,,,,,,,1.8,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.15,1957-07-15 00:00:00,NL,1957,7,15,15,,12.2,,17.8,,1.8,,1.8,,0,,,,,,,,0,,3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.16,1957-07-16 00:00:00,NL,1957,7,16,17.2,,16.1,,18.3,,38.1,,38.1,,0,,,,,,,,0,,0.8,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.17,1957-07-17 00:00:00,NL,1957,7,17,16.7,,12.8,,20.6,,0,T,0,T,0,,,,,,,,0,,1.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.18,1957-07-18 00:00:00,NL,1957,7,18,12.8,,6.1,,19.4,,0,T,0,T,0,,,,,,,,0,,5.2,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.19,1957-07-19 00:00:00,NL,1957,7,19,10.9,,6.1,,15.6,,0,T,0,T,0,,,,,,,,0,,7.1,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.20,1957-07-20 00:00:00,NL,1957,7,20,13.6,,6.1,,21.1,,4.1,,4.1,,0,,,,,,,,0,,4.4,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.21,1957-07-21 00:00:00,NL,1957,7,21,13.7,,6.7,,20.6,,2,,2,,0,,,,,,,,0,,4.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.22,1957-07-22 00:00:00,NL,1957,7,22,12,,6.7,,17.2,,0,T,0,T,0,,,,,,,,0,,6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.23,1957-07-23 00:00:00,NL,1957,7,23,11.7,,6.1,,17.2,,0,T,0,T,0,,,,,,,,0,,6.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.24,1957-07-24 00:00:00,NL,1957,7,24,10.6,,6.1,,15,,0,,0,,0,,,,,,,,0,,7.4,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.25,1957-07-25 00:00:00,NL,1957,7,25,8.4,,6.1,,10.6,,0.3,,0.3,,0,,,,,,,,0,,9.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.26,1957-07-26 00:00:00,NL,1957,7,26,8.9,,3.3,,14.4,,0,,0,,0,,,,,,,,0,,9.1,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.27,1957-07-27 00:00:00,NL,1957,7,27,17.5,,11.7,,23.3,,0,,0,,0,,,,,,,,0,,0.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.28,1957-07-28 00:00:00,NL,1957,7,28,18.6,,12.8,,24.4,,0,,0,,0,,,,,,,,0.6,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.29,1957-07-29 00:00:00,NL,1957,7,29,16.1,,7.2,,25,,0,,0,,0,,,,,,,,0,,1.9,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.30,1957-07-30 00:00:00,NL,1957,7,30,14.5,,8.3,,20.6,,0,,0,,0,,,,,,,,0,,3.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.7.31,1957-07-31 00:00:00,NL,1957,7,31,13.1,,11.7,,14.4,,0,,0,,0,,,,,,,,0,,4.9,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.1,1957-08-01 00:00:00,NL,1957,8,1,14.5,,11.7,,17.2,,0,T,0,T,0,,,,,,,,0,,3.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.2,1957-08-02 00:00:00,NL,1957,8,2,14.7,,11.1,,18.3,,5.1,,5.1,,0,,,,,,,,0,,3.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.3,1957-08-03 00:00:00,NL,1957,8,3,15.6,,11.1,,20,,39.9,,39.9,,0,,,,,,,,0,,2.4,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.4,1957-08-04 00:00:00,NL,1957,8,4,15.6,,10.6,,20.6,,0,,0,,0,,,,,,,,0,,2.4,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.5,1957-08-05 00:00:00,NL,1957,8,5,21.4,,17.8,,25,,0,,0,,0,,,,,,,,3.4,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.6,1957-08-06 00:00:00,NL,1957,8,6,22.5,,19.4,,25.6,,0,,0,,0,,,,,,,,4.5,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.7,1957-08-07 00:00:00,NL,1957,8,7,21.4,,16.1,,26.7,,0,,0,,0,,,,,,,,3.4,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.8,1957-08-08 00:00:00,NL,1957,8,8,18.6,,13.9,,23.3,,0.8,,0.8,,0,,,,,,,,0.6,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.9,1957-08-09 00:00:00,NL,1957,8,9,20.9,,16.1,,25.6,,0,T,0,T,0,,,,,,,,2.9,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.10,1957-08-10 00:00:00,NL,1957,8,10,22.8,,18.3,,27.2,,0,,0,,0,,,,,,,,4.8,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.11,1957-08-11 00:00:00,NL,1957,8,11,18.4,,15,,21.7,,3,,3,,0,,,,,,,,0.4,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.12,1957-08-12 00:00:00,NL,1957,8,12,18.9,,13.9,,23.9,,0,,0,,0,,,,,,,,0.9,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.13,1957-08-13 00:00:00,NL,1957,8,13,16.7,,13.3,,20,,5.8,,5.8,,0,,,,,,,,0,,1.3,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.14,1957-08-14 00:00:00,NL,1957,8,14,15.9,,10.6,,21.1,,0,,0,,0,,,,,,,,0,,2.1,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.15,1957-08-15 00:00:00,NL,1957,8,15,18.1,,14.4,,21.7,,0,,0,,0,,,,,,,,0.1,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.16,1957-08-16 00:00:00,NL,1957,8,16,17.8,,15.6,,20,,7.4,,7.4,,0,,,,,,,,0,,0.2,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.17,1957-08-17 00:00:00,NL,1957,8,17,15.3,,9.4,,21.1,,0,,0,,0,,,,,,,,0,,2.7,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.18,1957-08-18 00:00:00,NL,1957,8,18,13.1,,6.1,,20,,0,T,0,T,0,,,,,,,,0,,4.9,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.19,1957-08-19 00:00:00,NL,1957,8,19,14.5,,7.2,,21.7,,0,,0,,0,,,,,,,,0,,3.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.20,1957-08-20 00:00:00,NL,1957,8,20,15.8,,13.3,,18.3,,3.6,,3.6,,0,,,,,,,,0,,2.2,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.21,1957-08-21 00:00:00,NL,1957,8,21,14.4,,9.4,,19.4,,0,,0,,0,,,,,,,,0,,3.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.22,1957-08-22 00:00:00,NL,1957,8,22,14.5,,8.9,,20,,0,,0,,0,,,,,,,,0,,3.5,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.23,1957-08-23 00:00:00,NL,1957,8,23,13.1,,5,,21.1,,0,,0,,0,,,,,,,,0,,4.9,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.24,1957-08-24 00:00:00,NL,1957,8,24,16.4,,10.6,,22.2,,0,,0,,0,,,,,,,,0,,1.6,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.25,1957-08-25 00:00:00,NL,1957,8,25,18.4,,11.1,,25.6,,0,,0,,0,,,,,,,,0.4,,0,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.26,1957-08-26 00:00:00,NL,1957,8,26,17.3,,11.7,,22.8,,0,,0,,0,,,,,,,,0,,0.7,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.27,1957-08-27 00:00:00,NL,1957,8,27,17.8,,15.6,,20,,7.1,,7.1,,0,,,,,,,,0,,0.2,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.28,1957-08-28 00:00:00,NL,1957,8,28,13.6,,7.2,,20,,0,,0,,0,,,,,,,,0,,4.4,,,,,
-52.733333333333334,47.583333333333336,ST JOHN'S,8403501,8403501.1957.8.29,1957-08-29 00:00:00,NL,1957,8,29,10.6,,5,,16.1,,0,,0,,0,,,,,,,,0,,7.4,,,,,
